chromosome,read interval,reads,length of read,result,status
chr1,"(6017691, 6017707)",1,16,['MinDist5:267161'],['F5']
chr1,"(6022188, 6022200)",2,12,['MinDist5:262668'],['F5']
chr1,"(6028631, 6028645)",1,14,['MinDist5:256223'],['F5']
chr1,"(6028722, 6028735)",1,13,['MinDist5:256133'],['F5']
chr1,"(6040577, 6040593)",1,16,['MinDist5:244275'],['F5']
chr1,"(6040793, 6040808)",1,15,['MinDist5:244060'],['F5']
chr1,"(6040839, 6040853)",1,14,['MinDist5:244015'],['F5']
chr1,"(6057005, 6057019)",1,14,['MinDist5:227849'],['F5']
chr1,"(6060734, 6060749)",1,15,['MinDist5:224119'],['F5']
chr1,"(6062120, 6062137)",1,17,['MinDist5:222731'],['F5']
chr1,"(6072484, 6072499)",1,15,['MinDist5:212369'],['F5']
chr1,"(6076985, 6076996)",1,11,['MinDist5:207872'],['F5']
chr1,"(6077041, 6077054)",1,13,['MinDist5:207814'],['F5']
chr1,"(6078803, 6078815)",1,12,['MinDist5:206053'],['F5']
chr1,"(6082424, 6082449)",1,25,['MinDist5:202419'],['F5']
chr1,"(6086195, 6086207)",1,12,['MinDist5:198661'],['F5']
chr1,"(6093800, 6093820)",4,20,['MinDist5:191048'],['F5']
chr1,"(6102215, 6102233)",1,18,['MinDist5:182635'],['F5']
chr1,"(6107397, 6107413)",2,16,['MinDist5:177455'],['F5']
chr1,"(6110075, 6110088)",1,13,['MinDist5:174780'],['F5']
chr1,"(6110567, 6110594)",1,27,['MinDist5:174274'],['F5']
chr1,"(6125072, 6125086)",1,14,['MinDist5:159782'],['F5']
chr1,"(6127462, 6127473)",1,11,['MinDist5:157395'],['F5']
chr1,"(6131897, 6131915)",1,18,['MinDist5:152953'],['F5']
chr1,"(6134188, 6134200)",2,12,['MinDist5:150668'],['F5']
chr1,"(6134715, 6134729)",1,14,['MinDist5:150139'],['F5']
chr1,"(6144130, 6144141)",1,11,['MinDist5:140727'],['F5']
chr1,"(6145203, 6145218)",1,15,['MinDist5:139650'],['F5']
chr1,"(6146310, 6146324)",1,14,['MinDist5:138544'],['F5']
chr1,"(6148938, 6148948)",1,10,['MinDist5:135920'],['F5']
chr1,"(6152863, 6152883)",2,20,['MinDist5:131985'],['F5']
chr1,"(6154178, 6154195)",1,17,['MinDist5:130673'],['F5']
chr1,"(6156206, 6156219)",1,13,['MinDist5:128649'],['F5']
chr1,"(6158637, 6158651)",4,14,['MinDist5:126217'],['F5']
chr1,"(6161361, 6161378)",2,17,['MinDist5:123490'],['F5']
chr1,"(6161946, 6161961)",1,15,['MinDist5:122907'],['F5']
chr1,"(6168358, 6168371)",1,13,['MinDist5:116497'],['F5']
chr1,"(6169168, 6169180)",1,12,['MinDist5:115688'],['F5']
chr1,"(6184510, 6184523)",1,13,['MinDist5:100345'],['F5']
chr1,"(6185523, 6185534)",1,11,['MinDist5:99334'],['F5']
chr1,"(6185785, 6185796)",1,11,['MinDist5:99072'],['F5']
chr1,"(6189429, 6189445)",1,16,['MinDist5:95423'],['F5']
chr1,"(6193458, 6193476)",1,18,['MinDist5:91392'],['F5']
chr1,"(6199913, 6199927)",1,14,['MinDist5:84941'],['F5']
chr1,"(6203626, 6203644)",2,18,['MinDist5:81224'],['F5']
chr1,"(6204031, 6204043)",1,12,['MinDist5:80825'],['F5']
chr1,"(6204942, 6204956)",1,14,['MinDist5:79912'],['F5']
chr1,"(6205439, 6205452)",2,13,['MinDist5:79416'],['F5']
chr1,"(6207657, 6207670)",1,13,['MinDist5:77198'],['F5']
chr1,"(6208553, 6208563)",1,10,['MinDist5:76305'],['F5']
chr1,"(6211540, 6211551)",1,11,['MinDist5:73317'],['F5']
chr1,"(6235395, 6235408)",1,13,['MinDist5:49460'],['F5']
chr1,"(6238924, 6238935)",3,11,['MinDist5:45933'],['F5']
chr1,"(6244266, 6244280)",1,14,['MinDist5:40588'],['F5']
chr1,"(6247753, 6247764)",1,11,['MinDist5:37104'],['F5']
chr1,"(6252666, 6252677)",1,11,['MinDist5:32191'],['F5']
chr1,"(6252753, 6252779)",1,26,['MinDist5:32089'],['F5']
chr1,"(6258447, 6258459)",1,12,['MinDist5:26409'],['F5']
chr1,"(6259425, 6259436)",1,11,['MinDist5:25432'],['F5']
chr1,"(6260094, 6260105)",1,11,['MinDist5:24763'],['F5']
chr1,"(6261584, 6261599)",1,15,['MinDist5:23269'],['F5']
chr1,"(6263111, 6263126)",1,15,['MinDist5:21742'],['F5']
chr1,"(6264753, 6264776)",1,23,['MinDist5:20092'],['F5']
chr1,"(6270560, 6270581)",1,21,['MinDist5:14287'],['F5']
chr1,"(6275686, 6275698)",1,12,['MinDist5:9170'],['F5']
chr1,"(6277095, 6277113)",1,18,['MinDist5:7755'],['5T']
chr1,"(6277811, 6277832)",1,21,['MinDist5:7036'],['5T']
chr1,"(6279286, 6279301)",1,15,['MinDist5:5567'],['5T']
chr1,"(6279460, 6279474)",1,14,['MinDist5:5394'],['5T']
chr1,"(6279918, 6279945)",1,27,['MinDist5:4923'],['5T']
chr1,"(6281909, 6281937)",1,28,['MinDist5:2931'],['5T']
chr1,"(6281979, 6281990)",1,11,['MinDist5:2878'],['5T']
chr1,"(6283376, 6283391)",1,15,['MinDist5:1477'],['5T']
chr1,"(6283545, 6283557)",1,12,['MinDist5:1311'],['5T']
chr1,"(6284372, 6284384)",2,12,['MinDist5:484'],['5T']
chr1,"(6285499, 6285514)",1,15,"[['Rb1cc1-201', 1, 2.0]]",['U']
chr1,"(6285512, 6285538)",1,26,"[['Rb1cc1-201', 1, 2.0]]",['U']
chr1,"(6285982, 6286010)",1,28,"[['Rb1cc1-201', 1, 2.0]]",['U']
chr1,"(6286017, 6286045)",1,28,"[['Rb1cc1-201', 1, 2.0]]",['U']
chr1,"(6289560, 6289578)",1,18,"[['Rb1cc1-201', 1, 2.0]]",['U']
chr1,"(6289654, 6289665)",2,11,"[['Rb1cc1-201', 1, 2.0]]",['U']
chr1,"(6290084, 6290099)",6,15,"[['Rb1cc1-201', 1, 2.0]]",['U']
chr1,"(6290318, 6290330)",1,12,"[['Rb1cc1-201', 1, 2.0]]",['U']
chr1,"(6290996, 6291019)",1,23,"[['Rb1cc1-201', 1, 2.0]]",['U']
chr1,"(6291527, 6291555)",1,28,"[['Rb1cc1-201', 1, 2.0]]",['U']
chr1,"(6291902, 6291924)",1,22,"[['Rb1cc1-201', 1, 2.0]]",['U']
chr1,"(6296974, 6297001)",1,27,"[['Rb1cc1-201', 1, 2.0]]",['U']
chr1,"(6297213, 6297241)",1,28,"[['Rb1cc1-201', 1, 2.0]]",['U']
chr1,"(6297480, 6297494)",1,14,"[['Rb1cc1-201', 1, 2.0]]",['U']
chr1,"(6298545, 6298573)",1,28,"[['Rb1cc1-201', 2, 3.0]]",['U']
chr1,"(6299518, 6311815)",1,12297,[],['S']
chr1,"(6300718, 6300746)",1,28,"[['Rb1cc1-201', 3, 4.0]]",['U']
chr1,"(6301004, 6301032)",1,28,"[['Rb1cc1-201', 3, 4.0]]",['U']
chr1,"(6301304, 6301317)",1,13,"[['Rb1cc1-201', 3, 4.0]]",['U']
chr1,"(6303013, 6303025)",1,12,"[['Rb1cc1-201', 3, 4.0]]",['U']
chr1,"(6304219, 6304232)",1,13,"[['Rb1cc1-201', 4, 5.0]]",['A']
chr1,"(6304234, 6304262)",1,28,"[['Rb1cc1-201', 4, 5.0]]",['A']
chr1,"(6304247, 6304272)",1,25,"[['Rb1cc1-201', 4, 5.0]]",['A']
chr1,"(6304247, 6304270)",2,23,"[['Rb1cc1-201', 4, 5.0]]",['A']
chr1,"(6304283, 6304310)",1,27,"[['Rb1cc1-201', 4, 5.0]]",['A']
chr1,"(6304556, 6304584)",1,28,"[['Rb1cc1-201', 5, 6.0]]",['A']
chr1,"(6307118, 6307129)",1,11,"[['Rb1cc1-201', 5, 6.0]]",['U']
chr1,"(6308838, 6308854)",1,16,"[['Rb1cc1-201', 6, 7.0]]",['U']
chr1,"(6310107, 6310118)",1,11,"[['Rb1cc1-201', 6, 7.0]]",['U']
chr1,"(6310298, 6310323)",1,25,"[['Rb1cc1-201', 7, 8.0]]",['A']
chr1,"(6310411, 6310426)",8,15,"[['Rb1cc1-201', 7, 8.0]]",['A']
chr1,"(6310696, 6310724)",1,28,"[['Rb1cc1-201', 7, 8.0]]",['U']
chr1,"(6310699, 6310723)",1,24,"[['Rb1cc1-201', 7, 8.0]]",['U']
chr1,"(6311796, 6311815)",1,19,"[['Rb1cc1-201', 7, 8.0]]",['U']
chr1,"(6311973, 6311995)",1,22,"[['Rb1cc1-201', 7, 8.0]]",['U']
chr1,"(6312502, 6312516)",1,14,"[['Rb1cc1-201', 7, 8.0]]",['U']
chr1,"(6315288, 6315303)",1,15,"[['Rb1cc1-201', 9, 10.0]]",['U']
chr1,"(6316314, 6316338)",2,24,"[['Rb1cc1-201', 12, 13.0]]",['U']
chr1,"(6319035, 6319063)",1,28,"[['Rb1cc1-201', 15, 16.0]]",['A']
chr1,"(6319137, 6319162)",1,25,"[['Rb1cc1-201', 15, 16.0]]",['A']
chr1,"(6319186, 6319214)",1,28,"[['Rb1cc1-201', 15, 16.0]]",['A']
chr1,"(6319391, 6319402)",1,11,"[['Rb1cc1-201', 15, 16.0]]",['A']
chr1,"(6319533, 6319561)",2,28,"[['Rb1cc1-201', 15, 16.0]]",['A']
chr1,"(6319560, 6319582)",1,22,"[['Rb1cc1-201', 15, 16.0]]",['A']
chr1,"(6319564, 6319585)",2,21,"[['Rb1cc1-201', 15, 16.0]]",['A']
chr1,"(6319597, 6319610)",1,13,"[['Rb1cc1-201', 15, 16.0]]",['A']
chr1,"(6319672, 6319686)",1,14,"[['Rb1cc1-201', 15, 16.0]]",['A']
