chromosome,read interval,reads,length of read,result,status
chr1,"(7237148, 7237165)",1,17,"[['Pcmtd1-201', 5, 6.0]]",['U']
chr1,"(7237175, 7237184)",1,9,"[['Pcmtd1-201', 5, 6.0]]",['U']
chr1,"(7237300, 7237323)",1,23,"[['Pcmtd1-201', 5, 6.0]]",['U']
chr1,"(7237435, 7237447)",1,12,"[['Pcmtd1-201', 5, 6.0]]",['U']
chr1,"(7237536, 7237546)",1,10,"[['Pcmtd1-201', 5, 6.0]]",['U']
chr1,"(7237557, 7237582)",1,25,"[['Pcmtd1-201', 5, 6.0]]",['U']
chr1,"(7237576, 7237595)",1,19,"[['Pcmtd1-201', 5, 6.0]]",['U']
chr1,"(7238189, 7238200)",1,11,"[['Pcmtd1-201', 5, 6.0]]",['U']
chr1,"(7238193, 7238207)",2,14,"[['Pcmtd1-201', 5, 6.0]]",['U']
chr1,"(7238216, 7238244)",1,28,"[['Pcmtd1-201', 5, 6.0]]",['U']
chr1,"(7238767, 7238780)",1,13,"[['Pcmtd1-201', 5, 6.0]]",['U']
chr1,"(7238884, 7238894)",1,10,"[['Pcmtd1-201', 5, 6.0]]",['U']
chr1,"(7239196, 7239209)",1,13,"[['Pcmtd1-201', 5, 6.0]]",['U']
chr1,"(7239432, 7239446)",2,14,"[['Pcmtd1-201', 5, 6.0]]",['U']
chr1,"(7239649, 7239663)",1,14,"[['Pcmtd1-201', 5, 6.0]]",['U']
chr1,"(7239819, 7239842)",2,23,['MinDist5:8120'],['F5']
chr1,"(7239886, 7239898)",2,12,['MinDist5:8064'],['F5']
chr1,"(7239949, 7239975)",1,26,['MinDist5:7987'],['F5']
chr1,"(7239953, 7239981)",1,28,['MinDist5:7981'],['F5']
chr1,"(7240156, 7240180)",1,24,['MinDist5:7782'],['F5']
chr1,"(7240194, 7240206)",1,12,['MinDist5:7756'],['F5']
chr1,"(7240296, 7240318)",2,22,['MinDist5:7644'],['F5']
chr1,"(7240644, 7240655)",1,11,['MinDist5:7307'],['F5']
chr1,"(7240757, 7240768)",1,11,['MinDist5:7194'],['F5']
chr1,"(7240956, 7240984)",2,28,['MinDist5:6978'],['F5']
chr1,"(7241102, 7241113)",1,11,['MinDist5:6849'],['F5']
chr1,"(7241437, 7241465)",1,28,['MinDist5:6497'],['F5']
chr1,"(7241588, 7241605)",1,17,['MinDist5:6357'],['F5']
chr1,"(7241715, 7241725)",1,10,['MinDist5:6237'],['F5']
chr1,"(7241810, 7241825)",1,15,['MinDist5:6137'],['F5']
chr1,"(7242021, 7242034)",1,13,['MinDist5:5928'],['F5']
chr1,"(7242074, 7242086)",1,12,['MinDist5:5876'],['F5']
chr1,"(7242705, 7242723)",1,18,['MinDist5:5239'],['F5']
chr1,"(7242909, 7242925)",2,16,['MinDist5:5037'],['F5']
chr1,"(7243008, 7243020)",1,12,['MinDist5:4942'],['F5']
chr1,"(7243973, 7243985)",1,12,['MinDist3:121'],['3T']
chr1,"(7243981, 7243992)",1,11,['MinDist3:129'],['3T']
chr1,"(7244288, 7244300)",1,12,['MinDist3:436'],['F3']
chr1,"(7244380, 7244391)",2,11,['MinDist3:528'],['F3']
chr1,"(7244615, 7244626)",2,11,['MinDist3:763'],['F3']
chr1,"(7244765, 7244778)",1,13,['MinDist3:913'],['F3']
chr1,"(7245323, 7245335)",2,12,['MinDist3:1471'],['F3']
chr1,"(7245394, 7245405)",1,11,['MinDist3:1542'],['F3']
chr1,"(7245951, 7245963)",1,12,['MinDist5:1999'],['F5']
chr1,"(7246543, 7246554)",1,11,['MinDist5:1408'],['F5']
chr1,"(7246850, 7246864)",1,14,['MinDist5:1098'],['F5']
chr1,"(7246852, 7246864)",1,12,['MinDist5:1098'],['F5']
chr1,"(7247331, 7247343)",1,12,['MinDist5:619'],['F5']
chr1,"(7247371, 7247381)",1,10,['MinDist5:581'],['F5']
chr1,"(7247391, 7247403)",1,12,['MinDist5:559'],['F5']
chr1,"(7247984, 7247995)",1,11,['Gm9826-201'],['A']
chr1,"(7248594, 7248608)",1,14,['Gm9826-201'],['A']
chr1,"(7248862, 7248876)",1,14,['Gm9826-201'],['A']
chr1,"(7249039, 7249063)",1,24,['Gm9826-201'],['A']
chr1,"(7249851, 7249874)",1,23,['MinDist3:590'],['F3']
chr1,"(7249990, 7250004)",1,14,['MinDist3:729'],['F3']
chr1,"(7250398, 7250408)",1,10,['MinDist3:1137'],['F3']
chr1,"(7250674, 7250686)",1,12,['MinDist3:1413'],['F3']
chr1,"(7250785, 7250797)",1,12,['MinDist3:1524'],['F3']
chr1,"(7251223, 7251244)",1,21,['MinDist3:1962'],['F3']
chr1,"(7251304, 7251320)",1,16,['MinDist3:2043'],['F3']
chr1,"(7251981, 7251996)",1,15,['MinDist3:2720'],['F3']
chr1,"(7252147, 7252159)",1,12,['MinDist3:2886'],['F3']
chr1,"(7252190, 7252200)",1,10,['MinDist3:2929'],['F3']
chr1,"(7252375, 7252386)",1,11,['MinDist3:3114'],['F3']
chr1,"(7252978, 7252987)",2,9,['MinDist3:3717'],['F3']
chr1,"(7253110, 7253120)",1,10,['MinDist3:3849'],['F3']
chr1,"(7254920, 7254935)",1,15,['MinDist3:5659'],['F3']
chr1,"(7254937, 7254951)",1,14,['MinDist3:5676'],['F3']
chr1,"(7255210, 7255221)",1,11,['MinDist3:5949'],['F3']
chr1,"(7256282, 7256295)",1,13,['MinDist3:7021'],['F3']
chr1,"(7256357, 7256370)",1,13,['MinDist3:7096'],['F3']
chr1,"(7257066, 7257077)",1,11,['MinDist3:7805'],['F3']
chr1,"(7257502, 7257515)",1,13,['MinDist3:8241'],['F3']
chr1,"(7257503, 7257515)",1,12,['MinDist3:8242'],['F3']
chr1,"(7258039, 7258049)",1,10,['MinDist3:8778'],['F3']
chr1,"(7258046, 7258058)",1,12,['MinDist3:8785'],['F3']
chr1,"(7258429, 7258439)",2,10,['MinDist3:9168'],['F3']
chr1,"(7258557, 7258571)",1,14,['MinDist3:9296'],['F3']
chr1,"(7258929, 7258943)",1,14,['MinDist3:9668'],['F3']
chr1,"(7258979, 7258991)",1,12,['MinDist3:9718'],['F3']
chr1,"(7259070, 7259082)",1,12,['MinDist3:9809'],['F3']
chr1,"(7259134, 7259149)",1,15,['MinDist3:9873'],['F3']
chr1,"(7260270, 7260281)",1,11,['MinDist3:11009'],['F3']
chr1,"(7260676, 7260686)",1,10,['MinDist3:11415'],['F3']
chr1,"(7266710, 7266721)",1,11,['MinDist3:17449'],['F3']
chr1,"(7267611, 7267623)",1,12,['MinDist3:18350'],['F3']
chr1,"(7267722, 7267734)",1,12,['MinDist3:18461'],['F3']
chr1,"(7267821, 7267832)",1,11,['MinDist3:18560'],['F3']
chr1,"(7268014, 7268024)",1,10,['MinDist3:18753'],['F3']
chr1,"(7268428, 7268440)",1,12,['MinDist3:19167'],['F3']
chr1,"(7268696, 7268712)",1,16,['MinDist3:19435'],['F3']
chr1,"(7269045, 7269055)",1,10,['MinDist3:19784'],['F3']
chr1,"(7269913, 7269923)",1,10,['MinDist3:20652'],['F3']
chr1,"(7270342, 7270353)",1,11,['MinDist3:21081'],['F3']
chr1,"(7271104, 7271114)",1,10,['MinDist3:21843'],['F3']
chr1,"(7271144, 7271155)",1,11,['MinDist3:21883'],['F3']
chr1,"(7271321, 7271335)",1,14,['MinDist3:22060'],['F3']
chr1,"(7272107, 7272118)",1,11,['MinDist3:22846'],['F3']
chr1,"(7272120, 7272130)",1,10,['MinDist3:22859'],['F3']
chr1,"(7272286, 7272298)",1,12,['MinDist3:23025'],['F3']
chr1,"(7272467, 7272479)",1,12,['MinDist3:23206'],['F3']
chr1,"(7272535, 7272548)",1,13,['MinDist3:23274'],['F3']
chr1,"(7273557, 7273570)",2,13,['MinDist3:24296'],['F3']
chr1,"(7273559, 7273571)",1,12,['MinDist3:24298'],['F3']
chr1,"(7273632, 7273645)",3,13,['MinDist3:24371'],['F3']
chr1,"(7273661, 7273673)",1,12,['MinDist3:24400'],['F3']
chr1,"(7274170, 7274183)",1,13,['MinDist3:24909'],['F3']
chr1,"(7274494, 7274506)",2,12,['MinDist3:25233'],['F3']
chr1,"(7275654, 7275668)",1,14,['MinDist3:26393'],['F3']
chr1,"(7276561, 7276575)",1,14,['MinDist3:27300'],['F3']
chr1,"(7277151, 7277168)",2,17,['MinDist3:27890'],['F3']
chr1,"(7279129, 7279145)",1,16,['MinDist3:29868'],['F3']
chr1,"(7279538, 7279548)",1,10,['MinDist3:30277'],['F3']
chr1,"(7281249, 7281260)",1,11,['MinDist3:31988'],['F3']
chr1,"(7281979, 7281990)",1,11,['MinDist3:32718'],['F3']
chr1,"(7282691, 7282703)",1,12,['MinDist3:33430'],['F3']
chr1,"(7283058, 7283072)",1,14,['MinDist3:33797'],['F3']
chr1,"(7285477, 7285488)",1,11,['MinDist3:36216'],['F3']
chr1,"(7286953, 7286973)",1,20,['MinDist3:37692'],['F3']
chr1,"(7287423, 7287433)",1,10,['MinDist3:38162'],['F3']
chr1,"(7289146, 7289159)",1,13,['MinDist3:39885'],['F3']
chr1,"(7291667, 7291677)",1,10,['MinDist3:42406'],['F3']
chr1,"(7291893, 7291906)",1,13,['MinDist3:42632'],['F3']
chr1,"(7292834, 7292845)",2,11,['MinDist5:43181'],['F5']
chr1,"(7293760, 7293771)",1,11,['MinDist5:42255'],['F5']
chr1,"(7295180, 7295193)",1,13,['MinDist5:40833'],['F5']
chr1,"(7295728, 7295740)",1,12,['MinDist5:40286'],['F5']
chr1,"(7298813, 7298824)",1,11,['MinDist5:37202'],['F5']
chr1,"(7299277, 7299288)",1,11,['MinDist5:36738'],['F5']
chr1,"(7299411, 7299424)",1,13,['MinDist5:36602'],['F5']
chr1,"(7299531, 7299542)",3,11,['MinDist5:36484'],['F5']
chr1,"(7299551, 7299562)",1,11,['MinDist5:36464'],['F5']
chr1,"(7301179, 7301190)",1,11,['MinDist5:34836'],['F5']
chr1,"(7307621, 7307632)",1,11,['MinDist5:28394'],['F5']
chr1,"(7310901, 7310911)",1,10,['MinDist5:25115'],['F5']
chr1,"(7311516, 7311528)",1,12,['MinDist5:24498'],['F5']
chr1,"(7313031, 7313048)",1,17,['MinDist5:22978'],['F5']
chr1,"(7315731, 7315743)",1,12,['MinDist5:20283'],['F5']
chr1,"(7316183, 7316194)",1,11,['MinDist5:19832'],['F5']
chr1,"(7316674, 7316685)",1,11,['MinDist5:19341'],['F5']
chr1,"(7317762, 7317772)",1,10,['MinDist5:18254'],['F5']
chr1,"(7318116, 7318128)",1,12,['MinDist5:17898'],['F5']
chr1,"(7318884, 7318894)",1,10,['MinDist5:17132'],['F5']
chr1,"(7319100, 7319116)",1,16,['MinDist5:16910'],['F5']
chr1,"(7320150, 7320162)",1,12,['MinDist5:15864'],['F5']
chr1,"(7320418, 7320432)",2,14,['MinDist5:15594'],['F5']
chr1,"(7321882, 7321895)",1,13,['MinDist5:14131'],['F5']
