chromosome,read interval,reads,length of read,result,status
chr1,"(13168189, 13168208)",1,19,['MinDist3:19303'],['F3']
chr1,"(13171385, 13171395)",3,10,['MinDist3:22499'],['F3']
chr1,"(13179144, 13179156)",1,12,['MinDist3:30258'],['F3']
chr1,"(13179169, 13179185)",1,16,['MinDist3:30283'],['F3']
chr1,"(13179935, 13179954)",1,19,['MinDist3:31049'],['F3']
chr1,"(13179960, 13179970)",1,10,['MinDist3:31074'],['F3']
chr1,"(13180126, 13180139)",1,13,['MinDist3:31240'],['F3']
chr1,"(13180429, 13180441)",4,12,['MinDist3:31543'],['F3']
chr1,"(13181723, 13181734)",2,11,['MinDist3:32837'],['F3']
chr1,"(13184098, 13184108)",1,10,['MinDist3:35212'],['F3']
chr1,"(13186170, 13186182)",1,12,['MinDist3:37284'],['F3']
chr1,"(13186606, 13186619)",1,13,['MinDist3:37720'],['F3']
chr1,"(13187540, 13187550)",1,10,['MinDist3:38654'],['F3']
chr1,"(13189718, 13189732)",6,14,['MinDist3:40832'],['F3']
chr1,"(13189718, 13685509)",2,495791,[],['S']
chr1,"(13190382, 13190392)",1,10,['MinDist3:41496'],['F3']
chr1,"(13191487, 13191497)",1,10,['MinDist3:42601'],['F3']
chr1,"(13193874, 13193884)",4,10,['MinDist3:44988'],['F3']
chr1,"(13195580, 13195599)",3,19,['MinDist3:46694'],['F3']
chr1,"(13195580, 13195592)",2,12,['MinDist3:46694'],['F3']
chr1,"(13195732, 13195744)",1,12,['MinDist3:46846'],['F3']
chr1,"(13196339, 13196356)",1,17,['MinDist3:47453'],['F3']
chr1,"(13196941, 13196954)",5,13,['MinDist3:48055'],['F3']
chr1,"(13196941, 13196962)",2,21,['MinDist3:48055'],['F3']
chr1,"(13198856, 13198870)",1,14,['MinDist3:49970'],['F3']
chr1,"(13200272, 13200284)",2,12,['MinDist3:51386'],['F3']
chr1,"(13202604, 13202615)",1,11,['MinDist3:53718'],['F3']
chr1,"(13203829, 13203841)",1,12,['MinDist3:54943'],['F3']
chr1,"(13204492, 13204503)",1,11,['MinDist3:55606'],['F3']
chr1,"(13207525, 13207538)",1,13,['MinDist3:58639'],['F3']
chr1,"(13208715, 13208725)",1,10,['MinDist3:59829'],['F3']
chr1,"(13209620, 13209635)",1,15,['MinDist3:60734'],['F3']
chr1,"(13209747, 13209773)",1,26,['MinDist3:60861'],['F3']
chr1,"(13213873, 13213884)",1,11,['MinDist3:64987'],['F3']
chr1,"(13215273, 13215284)",2,11,['MinDist3:66387'],['F3']
chr1,"(13215429, 13215440)",1,11,['MinDist3:66543'],['F3']
chr1,"(13215531, 13215542)",1,11,['MinDist3:66645'],['F3']
chr1,"(13215832, 13215854)",1,22,['MinDist3:66946'],['F3']
chr1,"(13215850, 13215870)",1,20,['MinDist3:66964'],['F3']
chr1,"(13216830, 13216841)",1,11,['MinDist3:67944'],['F3']
chr1,"(13216899, 13216908)",1,9,['MinDist3:68013'],['F3']
chr1,"(13217485, 13217497)",1,12,['MinDist3:68599'],['F3']
chr1,"(13218385, 13218398)",2,13,['MinDist3:69499'],['F3']
chr1,"(13218695, 13218705)",1,10,['MinDist3:69809'],['F3']
chr1,"(13220802, 13220820)",2,18,['MinDist3:71916'],['F3']
chr1,"(13220807, 13220820)",1,13,['MinDist3:71921'],['F3']
chr1,"(13221010, 13221036)",2,26,['MinDist3:72124'],['F3']
chr1,"(13221494, 13221505)",1,11,['MinDist3:72608'],['F3']
chr1,"(13222452, 13222463)",1,11,['MinDist3:73566'],['F3']
chr1,"(13222625, 13222635)",1,10,['MinDist3:73739'],['F3']
chr1,"(13223051, 13223074)",1,23,['MinDist3:74165'],['F3']
chr1,"(13223742, 13223755)",1,13,['MinDist3:74856'],['F3']
chr1,"(13224568, 13224578)",2,10,['MinDist3:75682'],['F3']
chr1,"(13225082, 13225110)",1,28,['MinDist3:76196'],['F3']
chr1,"(13226770, 13226783)",1,13,['MinDist3:77884'],['F3']
chr1,"(13226926, 13226946)",2,20,['MinDist3:78040'],['F3']
chr1,"(13227057, 13227068)",1,11,['MinDist3:78171'],['F3']
chr1,"(13227190, 13227218)",2,28,['MinDist3:78304'],['F3']
chr1,"(13227226, 13227236)",1,10,['MinDist3:78340'],['F3']
chr1,"(13227548, 13227567)",1,19,['MinDist3:78662'],['F3']
chr1,"(13228903, 13228928)",1,25,['MinDist3:80017'],['F3']
chr1,"(13230991, 13231003)",1,12,['MinDist3:82105'],['F3']
chr1,"(13231989, 13232001)",2,12,['MinDist3:83103'],['F3']
chr1,"(13232112, 13232125)",1,13,['MinDist3:83226'],['F3']
chr1,"(13232368, 13232381)",1,13,['MinDist3:83482'],['F3']
chr1,"(13233552, 13233580)",1,28,['MinDist3:84666'],['F3']
chr1,"(13234100, 13234128)",2,28,['MinDist3:85214'],['F3']
chr1,"(13234734, 13234744)",1,10,['MinDist3:85848'],['F3']
chr1,"(13235714, 13235738)",1,24,['MinDist3:86828'],['F3']
chr1,"(13235771, 13235799)",2,28,['MinDist3:86885'],['F3']
chr1,"(13235825, 13235840)",1,15,['MinDist3:86939'],['F3']
chr1,"(13235854, 13235872)",1,18,['MinDist3:86968'],['F3']
chr1,"(13237241, 13237252)",1,11,['MinDist3:88355'],['F3']
chr1,"(13237302, 13237330)",1,28,['MinDist3:88416'],['F3']
chr1,"(13237732, 13237747)",2,15,['MinDist3:88846'],['F3']
chr1,"(13238747, 13238758)",2,11,['MinDist3:89861'],['F3']
chr1,"(13238786, 13238801)",1,15,['MinDist3:89900'],['F3']
chr1,"(13239099, 13239116)",1,17,['MinDist3:90213'],['F3']
chr1,"(13239799, 13239819)",1,20,['MinDist3:90913'],['F3']
chr1,"(13240946, 13240958)",1,12,['MinDist5:91463'],['F5']
chr1,"(13243557, 13243567)",1,10,['MinDist5:88854'],['F5']
chr1,"(13243884, 13243896)",1,12,['MinDist5:88525'],['F5']
chr1,"(13244342, 13244366)",1,24,['MinDist5:88055'],['F5']
chr1,"(13244575, 13244601)",2,26,['MinDist5:87820'],['F5']
chr1,"(13246196, 13246208)",1,12,['MinDist5:86213'],['F5']
chr1,"(13252033, 13252045)",1,12,['MinDist5:80376'],['F5']
chr1,"(13252121, 13252132)",1,11,['MinDist5:80289'],['F5']
chr1,"(13252276, 13252287)",2,11,['MinDist5:80134'],['F5']
chr1,"(13254056, 13254072)",1,16,['MinDist5:78349'],['F5']
chr1,"(13254338, 13254366)",1,28,['MinDist5:78055'],['F5']
chr1,"(13256451, 13256471)",1,20,['MinDist5:75950'],['F5']
chr1,"(13257181, 13257192)",2,11,['MinDist5:75229'],['F5']
chr1,"(13257791, 13257803)",3,12,['MinDist5:74618'],['F5']
chr1,"(13257875, 13257886)",1,11,['MinDist5:74535'],['F5']
chr1,"(13257900, 13257911)",1,11,['MinDist5:74510'],['F5']
chr1,"(13257909, 13257925)",1,16,['MinDist5:74496'],['F5']
chr1,"(13257971, 13257986)",1,15,['MinDist5:74435'],['F5']
chr1,"(13259840, 13259854)",1,14,['MinDist5:72567'],['F5']
chr1,"(13259840, 13259857)",1,17,['MinDist5:72564'],['F5']
chr1,"(13259840, 13259859)",1,19,['MinDist5:72562'],['F5']
chr1,"(13260970, 13260998)",1,28,['MinDist5:71423'],['F5']
chr1,"(13262434, 13262444)",1,10,['MinDist5:69977'],['F5']
chr1,"(13264066, 13264077)",2,11,['MinDist5:68344'],['F5']
chr1,"(13264595, 13264608)",1,13,['MinDist5:67813'],['F5']
chr1,"(13264668, 13264696)",1,28,['MinDist5:67725'],['F5']
chr1,"(13264860, 13264880)",1,20,['MinDist5:67541'],['F5']
chr1,"(13265034, 13265052)",1,18,['MinDist5:67369'],['F5']
chr1,"(13265552, 13265570)",1,18,['MinDist5:66851'],['F5']
chr1,"(13265983, 13265997)",1,14,['MinDist5:66424'],['F5']
chr1,"(13268253, 13268265)",2,12,['MinDist5:64156'],['F5']
chr1,"(13272242, 13272254)",1,12,['MinDist5:60167'],['F5']
chr1,"(13272595, 13272623)",1,28,['MinDist5:59798'],['F5']
chr1,"(13273028, 13273046)",1,18,['MinDist5:59375'],['F5']
chr1,"(13275338, 13275350)",1,12,['MinDist5:57071'],['F5']
chr1,"(13276339, 13276367)",1,28,['MinDist5:56054'],['F5']
chr1,"(13280366, 13280377)",1,11,['MinDist5:52044'],['F5']
chr1,"(13282335, 13282345)",1,10,['MinDist5:50076'],['F5']
chr1,"(13285537, 13285561)",1,24,['MinDist5:46860'],['F5']
chr1,"(13286323, 13286337)",2,14,['MinDist5:46084'],['F5']
chr1,"(13287060, 13287070)",2,10,['MinDist5:45351'],['F5']
chr1,"(13288363, 13288375)",1,12,['MinDist5:44046'],['F5']
chr1,"(13288999, 13289025)",1,26,['MinDist5:43396'],['F5']
chr1,"(13289525, 13289535)",1,10,['MinDist5:42886'],['F5']
chr1,"(13291391, 13291403)",2,12,['MinDist5:41018'],['F5']
chr1,"(13291601, 13291629)",1,28,['MinDist5:40792'],['F5']
chr1,"(13291650, 13291675)",1,25,['MinDist5:40746'],['F5']
chr1,"(13292230, 13292243)",1,13,['MinDist5:40178'],['F5']
chr1,"(13292862, 13292873)",1,11,['MinDist5:39548'],['F5']
chr1,"(13292894, 13292922)",1,28,['MinDist5:39499'],['F5']
chr1,"(13295238, 13295250)",1,12,['MinDist5:37171'],['F5']
