chromosome,read interval,reads,length of read,result,status
chr1,"(10114580, 10114592)",2,12,"[['Cspp1-201', 1, 2.0]]",['U']
chr1,"(10115685, 10115698)",1,13,"[['Cspp1-201', 2, 3.0]]",['U']
chr1,"(10117801, 10117814)",1,13,"[['Cspp1-201', 3, 4.0]]",['U']
chr1,"(10119137, 10119148)",1,11,"[['Cspp1-201', 3, 4.0]]",['U']
chr1,"(10120003, 10120013)",1,10,"[['Cspp1-201', 3, 4.0]]",['U']
chr1,"(10121138, 10121150)",1,12,"[['Cspp1-201', 3, 4.0]]",['U']
chr1,"(10122190, 10122202)",2,12,"[['Cspp1-201', 3, 4.0]]",['U']
chr1,"(10122671, 10122682)",1,11,"[['Cspp1-201', 3, 4.0]]",['U']
chr1,"(10124716, 10124726)",1,10,"[['Cspp1-201', 3, 4.0]]",['U']
chr1,"(10124910, 10124920)",1,10,"[['Cspp1-201', 3, 4.0]]",['U']
chr1,"(10125985, 10125998)",1,13,"[['Cspp1-201', 3, 4.0]]",['U']
chr1,"(10126693, 10126703)",1,10,"[['Cspp1-201', 3, 4.0]]",['U']
chr1,"(10128555, 10128578)",1,23,"[['Cspp1-201', 3, 4.0]]",['U']
chr1,"(10128557, 10128568)",2,11,"[['Cspp1-201', 3, 4.0]]",['U']
chr1,"(10129361, 10129388)",1,27,"[['Cspp1-201', 4, 5.0]]",['U']
chr1,"(10129434, 10129447)",1,13,"[['Cspp1-201', 4, 5.0]]",['U']
chr1,"(10130097, 10130108)",1,11,"[['Cspp1-201', 4, 5.0]]",['U']
chr1,"(10130632, 10130656)",2,24,"[['Cspp1-201', 4, 5.0]]",['U']
chr1,"(10130765, 10130792)",1,27,"[['Cspp1-201', 4, 5.0]]",['U']
chr1,"(10130767, 10130795)",1,28,"[['Cspp1-201', 4, 5.0]]",['U']
chr1,"(10130770, 10130798)",1,28,"[['Cspp1-201', 4, 5.0]]",['U']
chr1,"(10131413, 10131430)",1,17,"[['Cspp1-201', 4, 5.0]]",['U']
chr1,"(10131723, 10131751)",1,28,"[['Cspp1-201', 4, 5.0]]",['U']
chr1,"(10131912, 10131928)",1,16,"[['Cspp1-201', 4, 5.0]]",['U']
chr1,"(10131925, 10131950)",1,25,"[['Cspp1-201', 4, 5.0]]",['U']
chr1,"(10131952, 10131969)",1,17,"[['Cspp1-201', 4, 5.0]]",['U']
chr1,"(10132015, 10132037)",1,22,"[['Cspp1-201', 4, 5.0]]",['U']
chr1,"(10132069, 10132092)",2,23,"[['Cspp1-201', 4, 5.0]]",['U']
chr1,"(10132097, 10132125)",1,28,"[['Cspp1-201', 4, 5.0]]",['U']
chr1,"(10132157, 10132185)",1,28,"[['Cspp1-201', 4, 5.0]]",['U']
chr1,"(10132189, 10132212)",2,23,"[['Cspp1-201', 4, 5.0]]",['U']
chr1,"(10132251, 10132276)",1,25,"[['Cspp1-201', 4, 5.0]]",['U']
chr1,"(10132309, 10132334)",1,25,"[['Cspp1-201', 4, 5.0]]",['U']
chr1,"(10132334, 10132362)",1,28,"[['Cspp1-201', 4, 5.0]]",['U']
chr1,"(10132368, 10132393)",1,25,"[['Cspp1-201', 4, 5.0]]",['U']
chr1,"(10132393, 10132421)",1,28,"[['Cspp1-201', 4, 5.0]]",['U']
chr1,"(10132425, 10132448)",2,23,"[['Cspp1-201', 4, 5.0]]",['U']
chr1,"(10132867, 10132884)",2,17,"[['Cspp1-201', 4, 5.0]]",['U']
chr1,"(10132935, 10132963)",1,28,"[['Cspp1-201', 4, 5.0]]",['U']
chr1,"(10132966, 10132976)",1,10,"[['Cspp1-201', 4, 5.0]]",['U']
chr1,"(10133284, 10133309)",1,25,"[['Cspp1-201', 4, 5.0]]",['U']
chr1,"(10133292, 10133320)",1,28,"[['Cspp1-201', 4, 5.0]]",['U']
chr1,"(10133509, 10133529)",1,20,"[['Cspp1-201', 4, 5.0]]",['U']
chr1,"(10134007, 10134024)",1,17,"[['Cspp1-201', 4, 5.0]]",['U']
chr1,"(10134052, 10134064)",3,12,"[['Cspp1-201', 4, 5.0]]",['U']
chr1,"(10134093, 10134110)",1,17,"[['Cspp1-201', 4, 5.0]]",['U']
chr1,"(10135341, 10135353)",1,12,"[['Cspp1-201', 5, 6.0]]",['U']
chr1,"(10135653, 10135666)",1,13,"[['Cspp1-201', 6, 7.0]]",['U']
chr1,"(10135744, 10135755)",1,11,"[['Cspp1-201', 6, 7.0]]",['U']
chr1,"(10136476, 10136488)",1,12,"[['Cspp1-201', 6, 7.0]]",['U']
chr1,"(10136838, 10136850)",1,12,"[['Cspp1-201', 7, 8.0]]",['A']
chr1,"(10136959, 10136969)",1,10,"[['Cspp1-201', 7, 8.0]]",['A']
chr1,"(10137305, 10137330)",1,25,"[['Cspp1-201', 7, 8.0]]",['U']
chr1,"(10137359, 10137370)",1,11,"[['Cspp1-201', 7, 8.0]]",['U']
chr1,"(10137594, 10137615)",1,21,"[['Cspp1-201', 7, 8.0]]",['U']
chr1,"(10137768, 10137779)",2,11,"[['Cspp1-201', 7, 8.0]]",['U']
chr1,"(10137830, 10137850)",1,20,"[['Cspp1-201', 7, 8.0]]",['U']
chr1,"(10137833, 10137861)",1,28,"[['Cspp1-201', 7, 8.0]]",['U']
chr1,"(10137885, 10137903)",1,18,"[['Cspp1-201', 7, 8.0]]",['U']
chr1,"(10139365, 10139377)",1,12,"[['Cspp1-201', 7, 8.0]]",['U']
chr1,"(10139630, 10139658)",1,28,"[['Cspp1-201', 7, 8.0]]",['U']
chr1,"(10139807, 10139822)",1,15,"[['Cspp1-201', 7, 8.0]]",['U']
chr1,"(10139986, 10139998)",3,12,"[['Cspp1-201', 7, 8.0]]",['U']
chr1,"(10140565, 10140575)",1,10,"[['Cspp1-201', 7, 8.0]]",['U']
chr1,"(10140688, 10140716)",1,28,"[['Cspp1-201', 7, 8.0]]",['U']
chr1,"(10140718, 10140739)",1,21,"[['Cspp1-201', 7, 8.0]]",['U']
chr1,"(10140722, 10140745)",1,23,"[['Cspp1-201', 7, 8.0]]",['U']
chr1,"(10140724, 10140747)",1,23,"[['Cspp1-201', 7, 8.0]]",['U']
chr1,"(10140774, 10140789)",1,15,"[['Cspp1-201', 7, 8.0]]",['U']
chr1,"(10141186, 10141200)",1,14,"[['Cspp1-201', 7, 8.0]]",['U']
chr1,"(10141456, 10141469)",1,13,"[['Cspp1-201', 7, 8.0]]",['U']
chr1,"(10142947, 10142959)",1,12,"[['Cspp1-201', 7, 8.0]]",['U']
chr1,"(10142962, 10142986)",2,24,"[['Cspp1-201', 7, 8.0]]",['U']
chr1,"(10143852, 10143877)",1,25,"[['Cspp1-201', 7, 8.0]]",['U']
chr1,"(10144398, 10144425)",1,27,"[['Cspp1-201', 7, 8.0]]",['U']
chr1,"(10144451, 10144477)",1,26,"[['Cspp1-201', 7, 8.0]]",['U']
chr1,"(10144998, 10145009)",2,11,"[['Cspp1-201', 7, 8.0]]",['U']
chr1,"(10145863, 10145889)",1,26,"[['Cspp1-201', 8, 9.0]]",['U']
chr1,"(10146374, 10146402)",1,28,"[['Cspp1-201', 8, 9.0]]",['U']
chr1,"(10147073, 10147091)",1,18,"[['Cspp1-201', 8, 9.0]]",['U']
chr1,"(10147119, 10147130)",1,11,"[['Cspp1-201', 8, 9.0]]",['U']
chr1,"(10149148, 10149159)",1,11,"[['Cspp1-201', 9, 10.0]]",['U']
chr1,"(10149785, 10149795)",4,10,"[['Cspp1-201', 9, 10.0]]",['U']
chr1,"(10150738, 10150748)",1,10,"[['Cspp1-201', 9, 10.0]]",['U']
chr1,"(10151226, 10151239)",1,13,"[['Cspp1-201', 9, 10.0]]",['U']
chr1,"(10151398, 10151423)",1,25,"[['Cspp1-201', 9, 10.0]]",['U']
chr1,"(10151644, 10151655)",1,11,"[['Cspp1-201', 9, 10.0]]",['U']
chr1,"(10151677, 10151689)",2,12,"[['Cspp1-201', 9, 10.0]]",['U']
chr1,"(10153188, 10153198)",1,10,"[['Cspp1-201', 10, 11.0]]",['U']
chr1,"(10153394, 10153406)",1,12,"[['Cspp1-201', 10, 11.0]]",['U']
chr1,"(10153661, 10153676)",1,15,"[['Cspp1-201', 10, 11.0]]",['U']
chr1,"(10153885, 10153910)",1,25,"[['Cspp1-201', 11, 12.0]]",['U']
chr1,"(10154080, 10154090)",1,10,"[['Cspp1-201', 11, 12.0]]",['U']
chr1,"(10154505, 10154516)",1,11,"[['Cspp1-201', 11, 12.0]]",['U']
chr1,"(10154588, 10154605)",1,17,"[['Cspp1-201', 11, 12.0]]",['U']
chr1,"(10154589, 10154608)",1,19,"[['Cspp1-201', 11, 12.0]]",['U']
chr1,"(10154590, 10154608)",1,18,"[['Cspp1-201', 11, 12.0]]",['U']
chr1,"(10155712, 10155740)",1,28,"[['Cspp1-201', 11, 12.0]]",['U']
chr1,"(10155978, 10156001)",1,23,"[['Cspp1-201', 12, 13.0]]",['A']
chr1,"(10156033, 10156061)",1,28,"[['Cspp1-201', 12, 13.0]]",['A']
chr1,"(10156140, 10156149)",1,9,"[['Cspp1-201', 12, 13.0]]",['A']
chr1,"(10156245, 10156262)",1,17,"[['Cspp1-201', 12, 13.0]]",['U']
chr1,"(10156360, 10156370)",1,10,"[['Cspp1-201', 12, 13.0]]",['U']
chr1,"(10156423, 10156435)",1,12,"[['Cspp1-201', 12, 13.0]]",['U']
chr1,"(10156835, 10156858)",1,23,"[['Cspp1-201', 12, 13.0]]",['U']
chr1,"(10156841, 10156852)",2,11,"[['Cspp1-201', 12, 13.0]]",['U']
chr1,"(10157415, 10157437)",1,22,"[['Cspp1-201', 12, 13.0]]",['U']
chr1,"(10158390, 10159115)",1,725,"[['Cspp1-201', 14, 15.0]]",['U']
chr1,"(10158701, 10158712)",2,11,"[['Cspp1-201', 13, 14.0]]",['U']
chr1,"(10159747, 10159759)",1,12,"[['Cspp1-201', 14, 15.0]]",['U']
chr1,"(10160831, 10160843)",1,12,"[['Cspp1-201', 15, 16.0]]",['U']
chr1,"(10160907, 10160918)",1,11,"[['Cspp1-201', 15, 16.0]]",['U']
chr1,"(10163020, 10163032)",1,12,"[['Cspp1-201', 15, 16.0]]",['U']
chr1,"(10163311, 10163322)",1,11,"[['Cspp1-201', 15, 16.0]]",['U']
chr1,"(10163536, 10163548)",1,12,"[['Cspp1-201', 15, 16.0]]",['U']
chr1,"(10164298, 10164314)",1,16,"[['Cspp1-201', 15, 16.0]]",['U']
chr1,"(10164467, 10164478)",1,11,"[['Cspp1-201', 15, 16.0]]",['U']
chr1,"(10165047, 10165058)",1,11,"[['Cspp1-201', 15, 16.0]]",['U']
chr1,"(10165768, 10165790)",1,22,"[['Cspp1-201', 15, 16.0]]",['U']
chr1,"(10166869, 10166889)",1,20,"[['Cspp1-201', 16, 17.0]]",['U']
chr1,"(10167832, 10167860)",1,28,"[['Cspp1-201', 16, 17.0]]",['U']
chr1,"(10168122, 10168142)",1,20,"[['Cspp1-201', 16, 17.0]]",['U']
chr1,"(10169551, 10169562)",1,11,"[['Cspp1-201', 16, 17.0]]",['U']
chr1,"(10170108, 10170123)",2,15,"[['Cspp1-201', 16, 17.0]]",['U']
chr1,"(10170183, 10170194)",1,11,"[['Cspp1-201', 16, 17.0]]",['U']
chr1,"(10171562, 10171588)",1,26,"[['Cspp1-201', 16, 17.0]]",['U']
chr1,"(10171754, 10171780)",1,26,"[['Cspp1-201', 16, 17.0]]",['U']
chr1,"(10171818, 10171844)",1,26,"[['Cspp1-201', 16, 17.0]]",['U']
chr1,"(10171850, 10171876)",1,26,"[['Cspp1-201', 16, 17.0]]",['U']
chr1,"(10172042, 10172068)",1,26,"[['Cspp1-201', 16, 17.0]]",['U']
chr1,"(10172111, 10172127)",1,16,"[['Cspp1-201', 16, 17.0]]",['U']
chr1,"(10172589, 10172602)",1,13,"[['Cspp1-201', 16, 17.0]]",['U']
chr1,"(10172903, 10172925)",1,22,"[['Cspp1-201', 16, 17.0]]",['U']
chr1,"(10174379, 10174407)",2,28,"[['Cspp1-201', 16, 17.0]]",['U']
chr1,"(10174999, 10175012)",2,13,"[['Cspp1-201', 17, 18.0]]",['U']
chr1,"(10175193, 10175205)",1,12,"[['Cspp1-201', 17, 18.0]]",['U']
chr1,"(10176118, 10176132)",2,14,"[['Cspp1-201', 17, 18.0]]",['U']
chr1,"(10176135, 10176150)",1,15,"[['Cspp1-201', 17, 18.0]]",['U']
chr1,"(10177523, 10177533)",1,10,"[['Cspp1-201', 17, 18.0]]",['U']
chr1,"(10178575, 10178585)",1,10,"[['Cspp1-201', 17, 18.0]]",['U']
chr1,"(10178860, 10178876)",1,16,"[['Cspp1-201', 18, 19.0]]",['U']
chr1,"(10179401, 10179413)",1,12,"[['Cspp1-201', 18, 19.0]]",['U']
